"analysis_protocol","method","nominal_fdr","genes","active_genes","calls","true_positive","false_positive","true_negative","false_negative","precision","recall","directional_recall","f1","realized_fdp","specificity","balanced_accuracy","scenario_id","seed","moi","high_quality_guide_fraction","genes_simulated","replicates","is_baseline"
"crispulator-f1-threshold-curves-v1","DESeq2",0.01,1000,209,161,157,4,787,52,0.975155279503106,0.751196172248804,0.751196172248804,0.848648648648649,0.0248447204968944,0.994943109987358,0.873069641118081,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.005,1000,209,153,152,1,790,57,0.993464052287582,0.727272727272727,0.727272727272727,0.839779005524862,0.0065359477124183,0.998735777496839,0.863004252384783,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.001,1000,209,132,132,0,791,77,1,0.631578947368421,0.631578947368421,0.774193548387097,0,1,0.81578947368421,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.1,1000,209,203,173,30,761,36,0.852216748768473,0.827751196172249,0.827751196172249,0.839805825242718,0.147783251231527,0.962073324905183,0.894912260538716,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.05,1000,209,188,169,19,772,40,0.898936170212766,0.808612440191388,0.808612440191388,0.851385390428212,0.101063829787234,0.975979772439949,0.892296106315668,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.01,1000,209,155,152,3,788,57,0.980645161290323,0.727272727272727,0.727272727272727,0.835164835164835,0.0193548387096774,0.996207332490518,0.861740029881623,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.005,1000,209,147,145,2,789,64,0.986394557823129,0.69377990430622,0.69377990430622,0.814606741573034,0.0136054421768707,0.997471554993679,0.845625729649949,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.001,1000,209,117,117,0,791,92,1,0.559808612440191,0.559808612440191,0.717791411042945,0,1,0.779904306220096,"moi_0.25_quality_0.9_genes_1000_replicates_4",20250728,0.25,0.9,1000,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.1,400,79,67,66,1,320,13,0.985074626865672,0.835443037974684,0.835443037974684,0.904109589041096,0.0149253731343284,0.996884735202492,0.916163886588588,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.05,400,79,60,60,0,321,19,1,0.759493670886076,0.759493670886076,0.863309352517986,0,1,0.879746835443038,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.01,400,79,50,50,0,321,29,1,0.632911392405063,0.632911392405063,0.775193798449612,0,1,0.816455696202532,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.005,400,79,42,42,0,321,37,1,0.531645569620253,0.531645569620253,0.694214876033058,0,1,0.765822784810127,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.001,400,79,39,39,0,321,40,1,0.493670886075949,0.493670886075949,0.661016949152542,0,1,0.746835443037975,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.1,400,79,27,25,2,319,54,0.925925925925926,0.316455696202532,0.316455696202532,0.471698113207547,0.0740740740740741,0.993769470404984,0.655112583303758,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.05,400,79,23,22,1,320,57,0.956521739130435,0.278481012658228,0.278481012658228,0.431372549019608,0.0434782608695652,0.996884735202492,0.63768287393036,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.01,400,79,0,0,0,321,79,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.005,400,79,0,0,0,321,79,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.001,400,79,0,0,0,321,79,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.1,400,79,48,45,3,318,34,0.9375,0.569620253164557,0.569620253164557,0.708661417322835,0.0625,0.990654205607477,0.780137229386017,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.05,400,79,42,41,1,320,38,0.976190476190476,0.518987341772152,0.518987341772152,0.677685950413223,0.0238095238095238,0.996884735202492,0.757936038487322,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.01,400,79,33,33,0,321,46,1,0.417721518987342,0.417721518987342,0.589285714285714,0,1,0.708860759493671,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.005,400,79,28,28,0,321,51,1,0.354430379746835,0.354430379746835,0.523364485981308,0,1,0.677215189873418,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.001,400,79,22,22,0,321,57,1,0.278481012658228,0.278481012658228,0.435643564356436,0,1,0.639240506329114,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.1,400,79,54,53,1,320,26,0.981481481481482,0.670886075949367,0.670886075949367,0.796992481203008,0.0185185185185185,0.996884735202492,0.83388540557593,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.05,400,79,50,49,1,320,30,0.98,0.620253164556962,0.620253164556962,0.75968992248062,0.02,0.996884735202492,0.808568949879727,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.01,400,79,37,37,0,321,42,1,0.468354430379747,0.468354430379747,0.637931034482759,0,1,0.734177215189873,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.005,400,79,30,30,0,321,49,1,0.379746835443038,0.379746835443038,0.55045871559633,0,1,0.689873417721519,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.001,400,79,24,24,0,321,55,1,0.30379746835443,0.30379746835443,0.466019417475728,0,1,0.651898734177215,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.1,400,79,72,68,4,317,11,0.944444444444444,0.860759493670886,0.860759493670886,0.900662251655629,0.0555555555555556,0.987538940809969,0.924149217240428,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.05,400,79,68,66,2,319,13,0.970588235294118,0.835443037974684,0.835443037974684,0.897959183673469,0.0294117647058824,0.993769470404984,0.914606254189834,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.01,400,79,50,49,1,320,30,0.98,0.620253164556962,0.620253164556962,0.75968992248062,0.02,0.996884735202492,0.808568949879727,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.005,400,79,42,41,1,320,38,0.976190476190476,0.518987341772152,0.518987341772152,0.677685950413223,0.0238095238095238,0.996884735202492,0.757936038487322,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.001,400,79,34,34,0,321,45,1,0.430379746835443,0.430379746835443,0.601769911504425,0,1,0.715189873417722,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.1,400,79,99,74,25,296,5,0.747474747474748,0.936708860759494,0.936708860759494,0.831460674157303,0.252525252525253,0.922118380062305,0.9294136204109,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.05,400,79,85,73,12,309,6,0.858823529411765,0.924050632911392,0.924050632911392,0.890243902439024,0.141176470588235,0.962616822429907,0.94333372767065,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.01,400,79,70,68,2,319,11,0.971428571428571,0.860759493670886,0.860759493670886,0.912751677852349,0.0285714285714286,0.993769470404984,0.927264482037935,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.005,400,79,67,66,1,320,13,0.985074626865672,0.835443037974684,0.835443037974684,0.904109589041096,0.0149253731343284,0.996884735202492,0.916163886588588,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.001,400,79,61,61,0,321,18,1,0.772151898734177,0.772151898734177,0.871428571428571,0,1,0.886075949367089,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.1,400,79,102,76,26,295,3,0.745098039215686,0.962025316455696,0.962025316455696,0.839779005524862,0.254901960784314,0.919003115264797,0.940514215860247,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.05,400,79,92,73,19,302,6,0.793478260869565,0.924050632911392,0.924050632911392,0.853801169590643,0.206521739130435,0.940809968847352,0.932430300879372,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.01,400,79,69,67,2,319,12,0.971014492753623,0.848101265822785,0.848101265822785,0.905405405405405,0.0289855072463768,0.993769470404984,0.920935368113885,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.005,400,79,69,67,2,319,12,0.971014492753623,0.848101265822785,0.848101265822785,0.905405405405405,0.0289855072463768,0.993769470404984,0.920935368113885,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.001,400,79,66,65,1,320,14,0.984848484848485,0.822784810126582,0.822784810126582,0.896551724137931,0.0151515151515152,0.996884735202492,0.909834772664537,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.1,400,79,88,73,15,306,6,0.829545454545455,0.924050632911392,0.924050632911392,0.874251497005988,0.170454545454545,0.953271028037383,0.938660830474388,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.05,400,79,82,71,11,310,8,0.865853658536585,0.89873417721519,0.89873417721519,0.881987577639752,0.134146341463415,0.965732087227414,0.932233132221302,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.01,400,79,68,67,1,320,12,0.985294117647059,0.848101265822785,0.848101265822785,0.91156462585034,0.0147058823529412,0.996884735202492,0.922493000512638,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.005,400,79,67,66,1,320,13,0.985074626865672,0.835443037974684,0.835443037974684,0.904109589041096,0.0149253731343284,0.996884735202492,0.916163886588588,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.001,400,79,60,60,0,321,19,1,0.759493670886076,0.759493670886076,0.863309352517986,0,1,0.879746835443038,"moi_0.25_quality_0.9_genes_400_replicates_6",20250724,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.1,400,60,60,51,9,331,9,0.85,0.85,0.85,0.85,0.15,0.973529411764706,0.911764705882353,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.05,400,60,52,48,4,336,12,0.923076923076923,0.8,0.8,0.857142857142857,0.0769230769230769,0.988235294117647,0.894117647058824,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.01,400,60,43,43,0,340,17,1,0.716666666666667,0.716666666666667,0.83495145631068,0,1,0.858333333333333,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.005,400,60,39,39,0,340,21,1,0.65,0.65,0.787878787878788,0,1,0.825,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.001,400,60,36,36,0,340,24,1,0.6,0.6,0.75,0,1,0.8,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.1,400,60,19,16,3,337,44,0.842105263157895,0.266666666666667,0.266666666666667,0.40506329113924,0.157894736842105,0.991176470588235,0.628921568627451,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.05,400,60,0,0,0,340,60,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.01,400,60,0,0,0,340,60,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.005,400,60,0,0,0,340,60,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.001,400,60,0,0,0,340,60,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.1,400,60,36,34,2,338,26,0.944444444444444,0.566666666666667,0.566666666666667,0.708333333333333,0.0555555555555556,0.994117647058824,0.780392156862745,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.05,400,60,29,28,1,339,32,0.96551724137931,0.466666666666667,0.466666666666667,0.629213483146068,0.0344827586206897,0.997058823529412,0.731862745098039,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.01,400,60,24,24,0,340,36,1,0.4,0.4,0.571428571428572,0,1,0.7,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.005,400,60,21,21,0,340,39,1,0.35,0.35,0.518518518518518,0,1,0.675,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.001,400,60,16,16,0,340,44,1,0.266666666666667,0.266666666666667,0.421052631578947,0,1,0.633333333333333,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.1,400,60,41,41,0,340,19,1,0.683333333333333,0.683333333333333,0.811881188118812,0,1,0.841666666666667,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.05,400,60,37,37,0,340,23,1,0.616666666666667,0.616666666666667,0.762886597938144,0,1,0.808333333333333,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.01,400,60,30,30,0,340,30,1,0.5,0.5,0.666666666666667,0,1,0.75,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.005,400,60,25,25,0,340,35,1,0.416666666666667,0.416666666666667,0.588235294117647,0,1,0.708333333333333,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.001,400,60,17,17,0,340,43,1,0.283333333333333,0.283333333333333,0.441558441558442,0,1,0.641666666666667,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.1,400,60,60,53,7,333,7,0.883333333333333,0.883333333333333,0.883333333333333,0.883333333333333,0.116666666666667,0.979411764705882,0.931372549019608,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.05,400,60,46,46,0,340,14,1,0.766666666666667,0.766666666666667,0.867924528301887,0,1,0.883333333333333,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.01,400,60,39,39,0,340,21,1,0.65,0.65,0.787878787878788,0,1,0.825,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.005,400,60,38,38,0,340,22,1,0.633333333333333,0.633333333333333,0.775510204081633,0,1,0.816666666666667,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.001,400,60,31,31,0,340,29,1,0.516666666666667,0.516666666666667,0.681318681318681,0,1,0.758333333333333,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.1,400,60,82,55,27,313,5,0.670731707317073,0.916666666666667,0.916666666666667,0.774647887323944,0.329268292682927,0.920588235294118,0.918627450980392,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.05,400,60,69,54,15,325,6,0.782608695652174,0.9,0.9,0.837209302325581,0.217391304347826,0.955882352941177,0.927941176470588,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.01,400,60,57,52,5,335,8,0.912280701754386,0.866666666666667,0.866666666666667,0.888888888888889,0.087719298245614,0.985294117647059,0.925980392156863,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.005,400,60,53,50,3,337,10,0.943396226415094,0.833333333333333,0.833333333333333,0.884955752212389,0.0566037735849057,0.991176470588235,0.912254901960784,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.001,400,60,46,45,1,339,15,0.978260869565217,0.75,0.75,0.849056603773585,0.0217391304347826,0.997058823529412,0.873529411764706,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.1,400,60,82,55,27,313,5,0.670731707317073,0.916666666666667,0.916666666666667,0.774647887323944,0.329268292682927,0.920588235294118,0.918627450980392,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.05,400,60,74,55,19,321,5,0.743243243243243,0.916666666666667,0.916666666666667,0.82089552238806,0.256756756756757,0.944117647058824,0.930392156862745,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.01,400,60,61,53,8,332,7,0.868852459016393,0.883333333333333,0.883333333333333,0.87603305785124,0.131147540983607,0.976470588235294,0.929901960784314,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.005,400,60,55,52,3,337,8,0.945454545454545,0.866666666666667,0.866666666666667,0.904347826086957,0.0545454545454545,0.991176470588235,0.928921568627451,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.001,400,60,47,46,1,339,14,0.978723404255319,0.766666666666667,0.766666666666667,0.85981308411215,0.0212765957446809,0.997058823529412,0.881862745098039,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.1,400,60,78,55,23,317,5,0.705128205128205,0.916666666666667,0.916666666666667,0.797101449275362,0.294871794871795,0.932352941176471,0.924509803921569,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.05,400,60,72,54,18,322,6,0.75,0.9,0.9,0.818181818181818,0.25,0.947058823529412,0.923529411764706,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.01,400,60,55,51,4,336,9,0.927272727272727,0.85,0.85,0.88695652173913,0.0727272727272727,0.988235294117647,0.919117647058824,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.005,400,60,51,48,3,337,12,0.941176470588235,0.8,0.8,0.864864864864865,0.0588235294117647,0.991176470588235,0.895588235294118,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.001,400,60,44,44,0,340,16,1,0.733333333333333,0.733333333333333,0.846153846153846,0,1,0.866666666666667,"moi_0.25_quality_0.9_genes_400_replicates_6",20250725,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.1,400,92,92,83,9,299,9,0.902173913043478,0.902173913043478,0.902173913043478,0.902173913043478,0.0978260869565217,0.970779220779221,0.93647656691135,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.05,400,92,84,79,5,303,13,0.94047619047619,0.858695652173913,0.858695652173913,0.897727272727273,0.0595238095238095,0.983766233766234,0.921230942970073,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.01,400,92,71,71,0,308,21,1,0.771739130434783,0.771739130434783,0.871165644171779,0,1,0.885869565217391,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.005,400,92,66,66,0,308,26,1,0.717391304347826,0.717391304347826,0.835443037974683,0,1,0.858695652173913,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.001,400,92,57,57,0,308,35,1,0.619565217391304,0.619565217391304,0.76510067114094,0,1,0.809782608695652,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.1,400,92,35,32,3,305,60,0.914285714285714,0.347826086956522,0.347826086956522,0.503937007874016,0.0857142857142857,0.99025974025974,0.669042913608131,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.05,400,92,25,24,1,307,68,0.96,0.260869565217391,0.260869565217391,0.41025641025641,0.04,0.996753246753247,0.628811405985319,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.01,400,92,0,0,0,308,92,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.005,400,92,0,0,0,308,92,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.001,400,92,0,0,0,308,92,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.1,400,92,47,47,0,308,45,1,0.510869565217391,0.510869565217391,0.676258992805755,0,1,0.755434782608696,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.05,400,92,40,40,0,308,52,1,0.434782608695652,0.434782608695652,0.606060606060606,0,1,0.717391304347826,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.01,400,92,37,37,0,308,55,1,0.402173913043478,0.402173913043478,0.573643410852713,0,1,0.701086956521739,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.005,400,92,37,37,0,308,55,1,0.402173913043478,0.402173913043478,0.573643410852713,0,1,0.701086956521739,"moi_0.25_quality_0.9_genes_400_replicates_6",20250726,0.25,0.9,400,6,FALSE
