"gene","guide","estimate","std_error","t_value","df","p_value","fdr","rho","pearson_null","mean_cpm","converged","control","raw_std_error","raw_t_value","raw_p_value","raw_fdr"
"NTCTRL","NTCTRL_1",-0.0354245305865645,0.0792074058386105,-0.447237606275654,7,0.668214522474901,0.955590800334427,8.69010494615867e-05,1737.6291544081,3491.72825150247,TRUE,TRUE,0.0792074058386105,-0.447237606275654,0.668214522474901,0.955590800334427
"ALDH3B1","ALDH3B1_1",-0.0927965855080841,0.0679223234174647,-1.36621630178545,7,0.214138143107404,0.64482047587398,5.58771941618932e-05,1073.8016625413,3064.43009106121,TRUE,FALSE,0.0679223234174647,-1.36621630178545,0.214138143107404,0.64482047587398
"GPR65","GPR65_6",-0.00958173151169107,0.0437870549234538,-0.218825667276352,7,0.833029158559048,0.977072909855668,2.45859072881869e-05,497.946697608008,3265.95136965607,TRUE,FALSE,0.0437870549234538,-0.218825667276352,0.833029158559048,0.977072909855668
"STAT1","STAT1_6",-0.013381857718486,0.110596485667376,-0.120997133297097,7,0.907093268288044,0.98874948205588,0.000165152950526258,3465.87473431171,3395.28868190218,TRUE,FALSE,0.110596485667376,-0.120997133297097,0.907093268288044,0.98874948205588
"NTCTRL","NTCTRL_5",-0.0602776981640331,0.0585815408596799,-1.02895378440823,7,0.337737084077642,0.761046301100896,4.95845380464321e-05,983.128266902092,3656.45842349856,TRUE,TRUE,0.0585815408596799,-1.02895378440823,0.337737084077642,0.761046301100896
"NTCTRL","NTCTRL_36",-0.0780216307237692,0.0680995348596516,-1.14569990653484,7,0.289572755650904,0.725285032845256,6.56039160623831e-05,1340.59760708171,3575.58269893033,TRUE,TRUE,0.0680995348596516,-1.14569990653484,0.289572755650904,0.725285032845256
"NTCTRL","NTCTRL_49",-0.0198962504573255,0.0685937247107923,-0.290059339119035,7,0.780175000463287,0.977072909855668,6.0466950468078e-05,1211.86730940431,3244.36632834108,TRUE,TRUE,0.0685937247107923,-0.290059339119035,0.780175000463287,0.977072909855668
"NTCTRL","NTCTRL_52",-0.00341345890891462,0.0874867866360203,-0.0390168508887629,7,0.969966400306775,0.98874948205588,0.000102091215169994,2110.61839848915,3358.4277741792,TRUE,TRUE,0.0874867866360203,-0.0390168508887629,0.969966400306775,0.98874948205588
"ADRB1","ADRB1_3",-0.0852895599860247,0.1204353760028,-0.708176972719723,7,0.501728967662366,0.915205932692887,0.000160440872942334,3192.48271064683,2784.91049202718,TRUE,FALSE,0.1204353760028,-0.708176972719723,0.501728967662366,0.915205932692887
"ADORA2A","ADORA2A_2",0.0165798170545192,0.0782108163751363,0.211988799285697,7,0.838156122922972,0.977072909855668,8.50875352558972e-05,1764.30883012964,3505.96208969402,TRUE,FALSE,0.0782108163751363,0.211988799285697,0.838156122922972,0.977072909855668
"JMJD8","JMJD8_3",0.06753970673182,0.149439120810047,0.45195465796182,7,0.664973380031833,0.955590800334427,0.000223339821825363,4616.4695440701,2514.20394410383,TRUE,FALSE,0.149439120810047,0.45195465796182,0.664973380031833,0.955590800334427
"FBXO45","FBXO45_6",-0.0842149783935092,0.0703229768978964,-1.19754569713087,7,0.270067379262339,0.705599490529633,6.25950928915755e-05,1317.97022305463,3199.63602513159,TRUE,FALSE,0.0703229768978964,-1.19754569713087,0.270067379262339,0.705599490529633
"NTCTRL","NTCTRL_29",-0.0793575499680065,0.068430557722238,-1.15968001152528,7,0.284201472559889,0.71854711930236,5.01642223219288e-05,1035.50904543888,2709.939718263,TRUE,TRUE,0.068430557722238,-1.15968001152528,0.284201472559889,0.71854711930236
"IL2","IL2_5",-0.0817768853538433,0.0684611579848535,-1.19450046947695,7,0.271181893748329,0.705599490529633,5.70471222215361e-05,1157.10215475105,3077.53107334215,TRUE,FALSE,0.0684611579848535,-1.19450046947695,0.271181893748329,0.705599490529633
"IL2","IL2_6",-0.102584207303387,0.0724178573754215,-1.41655954789687,7,0.199540007036699,0.636333327813982,5.89571586316841e-05,1131.81068748888,2843.83275804444,TRUE,FALSE,0.0724178573754215,-1.41655954789687,0.199540007036699,0.636333327813982
"NTCTRL","NTCTRL_9",-0.0246738535158753,0.081808900722975,-0.30160353332979,7,0.771717184868224,0.977072909855668,8.58210101499814e-05,1731.50437156715,3231.05099520986,TRUE,TRUE,0.081808900722975,-0.30160353332979,0.771717184868224,0.977072909855668
"NTCTRL","NTCTRL_42",0.0234440563681622,0.0908505310500727,0.258050845682354,7,0.803789996994761,0.977072909855668,9.46036098514956e-05,1979.88800207674,2886.04595599547,TRUE,TRUE,0.0908505310500727,0.258050845682354,0.803789996994761,0.977072909855668
"JMJD8","JMJD8_6",-0.0821399262332706,0.0549306655300158,-1.49533826762734,7,0.178479261148441,0.636333327813982,3.68686755771396e-05,748.00130258869,3101.10386112382,TRUE,FALSE,0.0549306655300158,-1.49533826762734,0.178479261148441,0.636333327813982
"GPR65","GPR65_1",-0.00539920984693197,0.0553162539656557,-0.0976062090228342,7,0.924980991151699,0.98874948205588,3.75782518076971e-05,765.085724117346,3110.74935016322,TRUE,FALSE,0.0553162539656557,-0.0976062090228342,0.924980991151699,0.98874948205588
